time elapsed,timestamp,S0.iMC0.MEM_BW_TOTAL,S0.iMC1.MEM_BW_TOTAL,S0.iMC2.MEM_BW_TOTAL,totalmembw
1178,118.379918,0.001265287,1.78E-05,0.000112772,0.013958216
1179,118.4801989,0.001264572,1.75E-05,0.000130177,0.014122128
1180,118.5804673,0.001264393,1.84E-05,0.000127494,0.014103055
1181,118.6807364,0.001264751,1.79E-05,0.000137448,0.014201403
1182,118.7810073,0.001263797,1.55E-05,0.000126421,0.014057159
1183,118.8812916,0.001276493,2.83E-05,0.000165284,0.014700294
1184,118.9815237,0.00126487,2.24E-05,0.000137091,0.014243126
1185,119.0817791,0.00126332,1.72E-05,0.000115573,0.0139606
1186,119.1820353,0.001265466,1.61E-05,0.000137269,0.01418829
1187,119.2823148,0.00126332,1.56E-05,0.000122845,0.014017224
1188,119.3825742,0.001264453,1.66E-05,0.000131905,0.014129877
1189,119.4828421,0.001265645,1.59E-05,0.000126839,0.014083982
1190,119.5831002,0.001266658,1.63E-05,0.000116229,0.01399219
1191,119.6833577,0.001279354,2.93E-05,0.000181854,0.014904737
1192,119.7836296,0.001266301,1.57E-05,0.000125051,0.014070272
1193,119.8845365,0.007769585,0.006542802,0.009314239,0.236266255
1194,119.9852611,0.001594961,0.000344872,0.000754297,0.026941299
1195,120.0859827,0.001292706,3.77E-05,0.000166535,0.01496911
1196,120.1867503,0.001301467,4.83E-05,0.00024271,0.015924573
1197,120.2874664,0.001310825,5.82E-05,0.000191033,0.015600324
1198,120.3881899,0.001281917,2.91E-05,0.000150144,0.014612079
1199,120.4888941,0.00128001,2.93E-05,0.000154316,0.014636517
1200,120.5895995,0.001280069,2.60E-05,0.000148237,0.014543533
1201,120.6903196,0.001285493,3.45E-05,0.000179768,0.014997721
1202,120.7910372,0.00127238,1.90E-05,0.000126719,0.014181137
1203,120.8917417,0.003989577,0.002728879,0.003436983,0.101554394
1204,120.9924433,0.001297891,5.11E-05,0.000160456,0.015094876
1205,121.0931461,0.001274884,2.10E-05,0.000127971,0.014238954
1206,121.1938547,0.001277387,2.31E-05,0.000166059,0.014665127
1207,121.2945676,0.001274526,1.74E-05,0.0001176,0.014095306
1208,121.3952697,0.001274526,1.81E-05,0.000142038,0.014346838
1209,121.4959693,0.00127387,1.72E-05,0.000121295,0.014123917
1210,121.5966777,0.001274705,2.22E-05,0.000133812,0.014306903
1211,121.6973849,0.001285553,3.28E-05,0.000176072,0.014944077
1212,121.7980981,0.001274109,2.22E-05,0.000129282,0.014256239
1213,121.8989014,0.006637692,0.005386531,0.00652808,0.185523033
1214,121.9996068,0.001449347,0.000202298,0.000473738,0.021253824
1215,122.100304,0.001288712,3.79E-05,0.000161469,0.014880896
1216,122.2010091,0.001307189,5.64E-05,0.000260353,0.016239882
1217,122.301712,0.001293421,3.96E-05,0.00018549,0.015184879
1218,122.402426,0.001288772,3.65E-05,0.000178397,0.015036464
1219,122.5031265,0.001276195,2.30E-05,0.000141442,0.014406443
1220,122.6038259,0.001278043,2.24E-05,0.000154257,0.014546514
1221,122.7045339,0.001285791,2.99E-05,0.00016427,0.014799237
1222,122.8052387,0.001281381,2.41E-05,0.000144601,0.014500618
1223,122.9059409,0.004072845,0.002816439,0.003498137,0.103874207
1224,123.0066503,0.001278043,2.68E-05,0.000145853,0.014507174
1225,123.1073565,0.001273632,2.73E-05,0.000142455,0.014433861
1226,123.2080539,0.001277089,2.06E-05,0.000149488,0.014472008
1227,123.3087506,0.001272559,1.96E-05,0.000115395,0.014075637
1228,123.4094517,0.001272619,2.12E-05,0.000145614,0.014394522
1229,123.5101458,0.001271904,2.10E-05,0.000117362,0.014102459
1230,123.6108572,0.001271486,1.88E-05,0.000137508,0.014278293
1231,123.7115591,0.001273334,1.98E-05,0.000131726,0.01424849
1232,123.8122712,0.001275778,2.10E-05,0.000135362,0.014321208
1233,123.9129361,0.009296298,0.008043528,0.009638548,0.269783735
1234,124.0134774,0.001545429,0.000285983,0.000641048,0.024724603
1235,124.1140113,0.001315355,7.31E-05,0.00027287,0.016613007
1236,124.214562,0.001307726,5.78E-05,0.000246525,0.016120076
1237,124.3151,0.001287222,3.17E-05,0.000155151,0.014740229
1238,124.4156411,0.00128907,3.57E-05,0.000180304,0.015050769
1239,124.5161819,0.001388907,0.000133812,0.000438273,0.019609928
1240,124.6167176,0.001283288,2.88E-05,0.000167549,0.014796257
1241,124.7172531,0.001289129,3.90E-05,0.000176251,0.015043616
1242,124.8177905,0.001274407,2.41E-05,0.000136256,0.01434803
1243,124.9184113,0.011139154,0.009910643,0.010455191,0.315049887
1244,125.0190095,0.008116007,0.006862283,0.006928563,0.219068527
1245,125.1196089,0.008059144,0.0067873,0.006890476,0.217369199
1246,125.2202106,0.008082807,0.006819248,0.006894588,0.217966437
1247,125.3207837,0.008098781,0.00681138,0.006893694,0.218038559
1248,125.4213831,0.008075714,0.006807625,0.006919801,0.218031406
1249,125.5219825,0.008096814,0.006816328,0.006897092,0.218102336
1250,125.6225936,0.008092403,0.006824255,0.006915867,0.218325257
1251,125.7231927,0.008184791,0.006915987,0.007081926,0.22182703
1252,125.823786,0.008081973,0.006801307,0.006899118,0.217823982
1253,125.9243829,0.008110404,0.0068385,0.006984293,0.21933198
1254,126.0249785,0.008081257,0.006819308,0.006905496,0.218060613
1255,126.1255769,0.008086562,0.006826639,0.006901979,0.218151808
1256,126.2261763,0.008091509,0.00682205,0.006916642,0.218302011
1257,126.3267804,0.00810802,0.006816626,0.006925881,0.218505263
1258,126.4274061,0.008082807,0.006800652,0.00690192,0.217853785
1259,126.527999,0.008115768,0.006835759,0.006899357,0.21850884
1260,126.6285932,0.008082628,0.006812274,0.006895721,0.217906237
1261,126.729183,0.008100688,0.006816983,0.006881475,0.217991471
1262,126.829777,0.008070529,0.006828487,0.006909907,0.218089223
1263,126.9303816,0.008346081,0.007059097,0.007532656,0.229378343
1264,127.0309757,0.008092701,0.006814361,0.006875217,0.21782279
1265,127.1315728,0.008075595,0.006820917,0.006899774,0.217962861
1266,127.2321639,0.008071721,0.006810308,0.006894708,0.217767358
1267,127.3327651,0.00807637,0.006819665,0.006909907,0.218059421
1268,127.4333612,0.008069694,0.006801128,0.006871581,0.217424035
1269,127.533959,0.008074462,0.006804764,0.006885231,0.217644572
1270,127.6345647,0.00808233,0.006817877,0.006900728,0.218009353
1271,127.7351627,0.008133471,0.006854415,0.007088363,0.220762491
1272,127.8357592,0.008089542,0.006813586,0.006907403,0.218105316
1273,127.9363563,0.008073449,0.006818473,0.006878555,0.217704773
1274,128.0369497,0.008075476,0.006811202,0.006880939,0.217676163
1275,128.1375443,0.008066714,0.006811202,0.006906629,0.21784544
1276,128.2381396,0.008072019,0.006808579,0.006870151,0.217507482
1277,128.3387452,0.008087635,0.00679785,0.006902218,0.21787703
1278,128.4393393,0.008091271,0.006808341,0.006875575,0.217751861
1279,128.5399343,0.008072495,0.006807446,0.006872356,0.217522979
1280,128.6405291,0.008075833,0.006790042,0.006887376,0.217532516
1281,128.7411271,0.008086324,0.006797016,0.006864011,0.217473507
1282,128.8417266,0.008088648,0.006810606,0.00688386,0.217831135
1283,128.9423326,0.008080065,0.006830335,0.00688976,0.218001604
1284,129.042928,0.008094609,0.006825089,0.006871879,0.217915773
1285,129.1435321,0.00808388,0.006797791,0.006894946,0.217766166
1286,129.2441273,0.008065403,0.006831884,0.006858587,0.217558742
1287,129.3447239,0.008091629,0.006809235,0.006900609,0.218014717
1288,129.445318,0.008099914,0.006812811,0.006867528,0.217802525
1289,129.5459138,0.008095443,0.006812036,0.006871164,0.217786431
1290,129.6465148,0.008082092,0.0068084,0.00688374,0.217742324
1291,129.7471103,0.00806582,0.006783485,0.006886542,0.21735847
1292,129.8477037,0.008091152,0.006805539,0.006889522,0.217862129
1293,129.9482986,0.008088529,0.006809294,0.006888807,0.217866302
1294,130.0488876,0.00808984,0.006814003,0.006885231,0.217890739
1295,130.1494845,0.008063614,0.006805837,0.006906867,0.217763186
1296,130.2500849,0.008082271,0.006815672,0.006867409,0.217653513
1297,130.3506978,0.008098304,0.006813705,0.006882012,0.217940211
1298,130.4512758,0.008051574,0.006801605,0.006893098,0.217462778
1299,130.551868,0.008084595,0.006836474,0.006921887,0.218429565
1300,130.652462,0.008085012,0.006805956,0.006878734,0.217697024
1301,130.7530558,0.008089483,0.006811798,0.006886899,0.217881799
1302,130.8536573,0.008099496,0.006796658,0.006893039,0.217891932
1303,130.9542215,0.008095086,0.006831646,0.006883919,0.218106508
1304,131.0548096,0.008088648,0.006818175,0.006891072,0.217978954
1305,131.1554012,0.008043766,0.006771445,0.006831646,0.216468573
1306,131.2559935,0.008082867,0.006817758,0.006880403,0.217810273
1307,131.3565856,0.008081496,0.006813347,0.006889045,0.217838883
1308,131.4571918,0.008072197,0.006814003,0.006897509,0.217837095
1309,131.5577877,0.008106112,0.006840706,0.006931067,0.218778849
1310,131.6583977,0.008081853,0.006826818,0.006881297,0.21789968
1311,131.7589928,0.008087337,0.00681895,0.006881714,0.217880011
1312,131.8595852,0.008070886,0.00680244,0.006904364,0.217776895
1313,131.9601822,0.008089185,0.006790817,0.006881952,0.217619538
1314,132.0607749,0.008072078,0.00681448,0.006890953,0.217775106
1315,132.1613739,0.008088946,0.006798625,0.006889224,0.217767954
1316,132.2619601,0.008068442,0.00679791,0.006859362,0.217257142
1317,132.3625654,0.008081079,0.006805182,0.006908357,0.217946172
1318,132.4631588,0.008090079,0.006825149,0.006883979,0.217992067
1319,132.5637516,0.008100629,0.006811619,0.006881416,0.217936635
1320,132.6643447,0.008081675,0.006819963,0.006878316,0.217799544
1321,132.7649401,0.008087218,0.006806552,0.006859303,0.217530727
1322,132.8655586,0.008080959,0.006821156,0.006890178,0.217922926
1323,132.9661555,0.008082688,0.006808162,0.006896198,0.217870474
1324,133.0667587,0.008087933,0.006813109,0.006900787,0.218018293
1325,133.1673563,0.0080899,0.006806791,0.006894171,0.217908621
1326,133.2679545,0.00812,0.006870806,0.006937861,0.21928668
1327,133.368549,0.008087575,0.006819367,0.006917775,0.218247175
1328,133.469145,0.008096337,0.00680089,0.006880224,0.21777451
1329,133.5697364,0.00808239,0.006801367,0.006912231,0.217959881
1330,133.6703401,0.008082032,0.006818771,0.006879985,0.217807889
1331,133.7709298,0.008077681,0.006795347,0.006894112,0.217671394
1332,133.8715236,0.008036792,0.006771624,0.006822288,0.216307044
1333,133.9721204,0.008095622,0.006816387,0.006886601,0.217986107
1334,134.0727173,0.008090794,0.006801903,0.006909847,0.218025446
1335,134.1733121,0.008055568,0.006801665,0.006883204,0.217404366
1336,134.2739062,0.008074999,0.006818771,0.006887138,0.217809081
1337,134.3745159,0.008062482,0.006821156,0.006857991,0.217416286
1338,134.4751078,0.008088887,0.00679785,0.006895244,0.21781981
1339,134.5757025,0.008039236,0.006754041,0.006847382,0.216406584
1340,134.676302,0.008084476,0.006804824,0.006860316,0.217496157
1341,134.7768988,0.00806725,0.006805599,0.006889284,0.217621326
1342,134.8774944,0.008059263,0.006805122,0.006874263,0.217386484
1343,134.9780869,0.008076072,0.006812871,0.006865442,0.21754384
1344,135.0786897,0.008061171,0.006810009,0.006896496,0.217676759
1345,135.1792867,0.008076727,0.006811738,0.006868243,0.217567086
1346,135.2798847,0.008078337,0.006811559,0.006877959,0.217678547
1347,135.3804788,0.008072197,0.006816387,0.006872058,0.217606425
1348,135.4810688,0.008070827,0.006805837,0.006867945,0.217446089
1349,135.5816645,0.008095801,0.006820321,0.006881058,0.217971802
1350,135.6822224,0.008082628,0.006815076,0.006855607,0.217533112
1351,135.782819,0.00808543,0.006798267,0.006889582,0.217732787
1352,135.8834146,0.008072317,0.0067963,0.006867766,0.217363834
1353,135.98401,0.008069992,0.00680697,0.006870091,0.217470527
1354,136.0846043,0.00806421,0.006805658,0.006887019,0.217568874
1355,136.1852011,0.008216083,0.006956995,0.007180214,0.223532915
1356,136.2857924,0.008080721,0.006798089,0.006903172,0.21781981
1357,136.3864001,0.00808984,0.00681448,0.006891906,0.217962265
1358,136.4869962,0.008087933,0.006826282,0.006882966,0.217971802
1359,136.5875885,0.008087277,0.006797075,0.00688833,0.217726827
1360,136.688181,0.008068502,0.006799936,0.00687331,0.217417479
1361,136.7887756,0.008080244,0.006803811,0.006907523,0.217915773
1362,136.8893691,0.008117557,0.006819129,0.006937504,0.218741894
1363,136.9899646,0.008087158,0.006798625,0.006881893,0.217676759
1364,137.0905708,0.008085728,0.006800413,0.006891668,0.217778087
1365,137.1911629,0.008083761,0.006816864,0.006878555,0.217791796
1366,137.2917577,0.008083284,0.006816149,0.006901026,0.218004584
1367,137.3923509,0.008100152,0.006808996,0.006874502,0.217836499
1368,137.4929419,0.008082628,0.006822526,0.006896436,0.218015909
1369,137.5935377,0.008079529,0.006801128,0.006870985,0.217516422
1370,137.6941313,0.008083165,0.00682044,0.006865978,0.217695832
1371,137.7947315,0.008081198,0.006807804,0.006890535,0.217795372
1372,137.8953221,0.008061469,0.006811142,0.006880164,0.217527747
1373,137.9959148,0.008060932,0.006810248,0.006897867,0.217690468
1374,138.0965091,0.008083999,0.006808877,0.006872296,0.217651725
1375,138.1971077,0.008071065,0.006795883,0.006857753,0.217247009
1376,138.2977029,0.008078873,0.006824791,0.006905735,0.218093991
1377,138.3982988,0.008081913,0.006816089,0.006887257,0.217852592
1378,138.4988916,0.008050859,0.006777525,0.006866455,0.21694839
1379,138.5994916,0.00808984,0.006807625,0.00689888,0.217963457
1380,138.7000832,0.00807184,0.006793559,0.006859303,0.217247009
1381,138.8006713,0.0080899,0.006812632,0.006895483,0.217980146
1382,138.9012638,0.008033693,0.006763697,0.006831169,0.216285586
1383,139.0018583,0.008078158,0.006814718,0.006872237,0.217651129
1384,139.1024589,0.008014739,0.006769061,0.006824613,0.216084123
1385,139.2030793,0.00807637,0.006798446,0.006857932,0.217327476
1386,139.3036769,0.008091867,0.006829083,0.006908,0.218289495
1387,139.404266,0.008100867,0.006789684,0.006904423,0.217949748
1388,139.5048591,0.008077979,0.006815374,0.006898582,0.21791935
1389,139.6054532,0.008087337,0.006810427,0.006884992,0.217827559
1390,139.706047,0.008070767,0.006823123,0.00685513,0.217490196
1391,139.8067286,0.008098125,0.006811082,0.006899118,0.218083262
1392,139.9070731,0.003228366,0.002561331,0.00491178,0.107014775
1393,140.0073225,6.99E-05,2.40E-05,0.000184834,0.002786517
1394,140.1076162,0.001269042,1.96E-05,0.000136495,0.014250875
1395,140.2081281,0.001271069,1.97E-05,0.000128031,0.014187694
1396,140.3086279,0.001270175,1.72E-05,0.000142276,0.014296174
1397,140.4091311,0.001272857,1.97E-05,0.000127971,0.014205575
1398,140.509641,0.00126487,2.56E-05,0.000147462,0.014379025
1399,140.6102346,0.00127095,1.83E-05,0.000131369,0.014206171
1400,140.7108056,0.000840425,1.81E-05,0.000132322,0.00990808
1401,140.8113882,2.77E-05,5.07E-06,0.000108898,0.001416206
1402,140.91195,0.00084728,1.62E-05,0.000113845,0.009773374
1403,141.0124552,4.33E-05,7.21E-06,0.000126123,0.001766682
1404,141.1129668,0.001267195,1.82E-05,0.000120342,0.014057755
1405,141.2134762,0.001268268,1.61E-05,0.000141561,0.014259219
1406,141.3139893,0.001267731,1.65E-05,0.000130355,0.014145374
1407,141.4145246,0.001267016,1.66E-05,0.000125647,0.014092326
1408,141.5150318,0.001268804,2.43E-05,0.000138044,0.014311075
1409,141.6156036,0.001268983,1.75E-05,0.000130296,0.014167428
1410,141.7161692,0.000777006,1.72E-05,0.000144362,0.009385347
1411,141.8166756,3.17E-05,3.99E-06,0.000112653,0.00148356
1412,141.917178,0.001270533,1.66E-05,0.000114501,0.014016628
1413,142.0176877,0.001270115,1.62E-05,0.000140429,0.014267564
1414,142.1182546,0.001268566,1.62E-05,0.000124276,0.014089942
1415,142.218838,0.000771344,1.59E-05,0.000130713,0.009179115
1416,142.3193442,4.66E-05,8.29E-06,0.000115991,0.001708269
1417,142.4199154,0.001267672,1.84E-05,0.000128686,0.014147758
1418,142.5204897,0.000672221,2.33E-05,0.000165045,0.008605719
1419,142.6210791,3.04E-05,5.07E-06,9.73E-05,0.001327395
1420,142.7216591,0.000734031,1.42E-05,0.000122488,0.008707047
1421,142.8222465,3.34E-05,1.05E-05,0.000121832,0.001657009
1422,142.922822,0.001130939,1.79E-05,0.000133276,0.012821555
1423,143.0233526,4.20E-05,2.80E-06,0.000125408,0.001701713
1424,143.1238645,0.001266837,1.62E-05,0.000118792,0.01401782
1425,143.2243705,0.001266718,1.59E-05,0.000146329,0.014289618
1426,143.3248731,0.001270533,1.66E-05,0.000121117,0.014082193
1427,143.4253801,0.001268864,1.58E-05,0.000122309,0.014069676
1428,143.525892,0.001263499,2.39E-05,0.000139117,0.01426518
1429,143.6265235,0.001276731,2.53E-05,0.000136495,0.014385581
1430,143.7270984,0.000637054,1.10E-05,0.000133693,0.007817745
1431,143.8276029,3.02E-05,2.44E-06,0.00010401,0.001366735
1432,143.9281074,0.001269162,1.58E-05,0.000122786,0.014077425
1433,144.0286139,0.001269817,1.85E-05,0.000139773,0.014280677
1434,144.129128,0.001266837,1.78E-05,0.00012213,0.014067888
1435,144.2296318,0.00126636,1.79E-05,0.000148296,0.014325976
1436,144.3301392,0.001267493,1.70E-05,0.000123382,0.014078617
1437,144.4306709,0.001267493,1.59E-05,0.000136256,0.014196634
1438,144.5312498,0.001269221,2.24E-05,0.000129282,0.014209151
1439,144.6318251,0.000231981,2.41E-05,0.000151932,0.004080534
1440,144.7323902,4.30E-05,5.90E-06,0.000129342,0.001782775
1441,144.83296,2.76E-05,2.26E-06,9.74E-05,0.001272559
1442,144.9334648,0.001252472,2.53E-05,0.000170887,0.014486313
1443,145.033965,0.001267135,1.53E-05,0.00011903,0.01401484
1444,145.1345725,0.001269698,1.55E-05,0.000123739,0.014089346
1445,145.2351488,0.000556588,9.72E-06,0.000133276,0.006995797
1446,145.3356592,2.96E-05,3.70E-06,0.000101745,0.001350641
1447,145.436162,0.001269877,1.97E-05,0.000142038,0.01431644
1448,145.5366669,0.001267016,1.79E-05,0.000131607,0.014165044
1449,145.637252,0.001265883,1.93E-05,0.000119567,0.014047027
1450,145.7377945,0.0004884,1.13E-05,0.000128984,0.006286502
1451,145.838313,0.000419557,2.18E-05,0.00015676,0.005981326
1452,145.9388195,0.001271963,2.34E-05,0.000162363,0.014577508
1453,146.0393248,0.00126636,1.75E-05,0.000126183,0.014100671
1454,146.13986,0.001267612,1.63E-05,0.000117838,0.014017224
1455,146.2403753,0.001267374,1.66E-05,0.000143051,0.014269948
1456,146.3408803,0.001268387,1.60E-05,0.000124097,0.014084578
1457,146.4413859,0.001266658,1.54E-05,0.000139058,0.014211535
1458,146.5418893,0.001269042,1.60E-05,0.000122547,0.014076233
1459,146.642451,0.001264513,2.30E-05,0.00011766,0.014051795
1460,146.7430234,0.001267076,1.56E-05,0.000135362,0.014179945
1461,146.8436267,0.001289785,0.000113785,0.000273108,0.016766787
1462,146.9441908,5.14E-05,5.01E-06,0.000128686,0.001850724
1463,147.0447194,3.28E-05,3.64E-06,9.89E-05,0.001353621
1464,147.1452297,0.0012694,1.57E-05,0.000120103,0.014051795
1465,147.2457361,0.001266778,1.76E-05,0.000139356,0.014237165
1466,147.3462607,0.001267374,1.79E-05,0.000120759,0.01406014
1467,147.4467741,0.001266658,1.79E-05,0.000145912,0.014304519
1468,147.5472789,0.00126642,1.65E-05,0.000118375,0.014012456
1469,147.6478474,0.001267731,1.90E-05,0.000115573,0.014023185
1470,147.7484129,0.00035274,6.68E-06,0.000133872,0.00493288
1471,147.8489157,3.11E-05,4.59E-06,0.000102699,0.00138402
1472,147.9494168,0.001268029,1.57E-05,0.000139296,0.014230013
1473,148.0499225,0.00126642,1.56E-05,0.000120461,0.014024973
1474,148.1504668,0.001267314,1.54E-05,0.000132024,0.014147162
1475,148.2509745,0.001268089,1.59E-05,0.000120521,0.014044642
1476,148.3514794,0.001269341,1.56E-05,0.000119925,0.014048219
1477,148.4519948,0.001269281,1.54E-05,0.000145197,0.014299154
1478,148.5525042,0.001268268,1.54E-05,0.000118136,0.014018416
1479,148.6530934,0.001263559,2.41E-05,0.000134706,0.014223456
1480,148.7536873,0.000294864,8.64E-06,0.000115454,0.00418961
1481,148.8541524,2.99E-05,2.32E-06,0.000111401,0.001435876
1482,148.9546407,0.001268208,1.67E-05,0.00014317,0.014281273
1483,149.055107,0.001266479,1.75E-05,0.000112534,0.013965368
1484,149.155583,0.001266718,1.78E-05,0.00013572,0.014201999
